NBACC13;EXPLEVT;AUTRE_REACTION;AUTRE_USAGER;REACTION_AUTRE_USAGER;AGGRAVATION;BIEN_EQUIPE;ALLURE;SITUATIONPRESSE;SITUATIONDISTRAIT;SITUATIONCONFIANT;SITUATIONCONTROLE;SITUATIONLUDIQUE;SITUATIONPERF;SITUATIONSTRESS;SITUATIONFATIGUE;HUMEURNEUTRE;HUMEURGAI;HUMEURMECONTENT;HUMEURTRISTE;HUMEURCOLERE;ROLEINFRA;ALCOOL;STUP;SEMAINE;MOMENTJOURNEE;TEMPS;CAUSE_ACC1;CAUSE_ACC2;CAUSE_ACC3;CAUSE_ACC4;CAUSE_ACC5;FORMATION_CAUSE;TRAFIC;CHAUSSEE1;TYPEACC;TRAJET;TYPEROUTE;PASSAGER;VITESSE;EQ2RMABS;EQ2RMCBS;POINTS;DUREE;NBINCI11;ABS_REACTION;MEDICAMENTS;TYPE_ROUTE;MOTIF;ACC/INC
;Vou;;1;2;2;3;3;3;1;2;3;1;1;1;NSP;1;3;4;4;4;1;2;2;1;1;2;0.0;80.0;0;20;0;2;1;;;2;;0;30;0;1;12;1;1;1;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;NSP;NSP;4;3;2;1;3;4;3;1;1;1;1;5;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;NSP;2;;;2;;0;90;0;1;12;4;2;NRP;2;4;3;incident
;Vou;;0;;;4;3;1;2;4;4;4;1;1;1;3;4;1;4;4;1;2;2;1;1;1;0.0;0.0;0;100;0;2;1;;;1;;1;40;0;1;12;3;20;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;1;2;3;3;1;1;3;3;1;1;1;1;2;3;1;4;5;2;2;2;1;1;1;5.0;95.0;0;0;0;2;3;;;1;;0;45;0;1;12;3;3;NRP;2;1;3;incident
;Vou;;0;;;4;3;1;1;3;4;2;1;1;1;1;5;4;4;4;2;2;2;1;3;1;20.0;0.0;0;80;0;2;2;;;1;;0;45;1;1;12;4;2;3;2;AUT|Bretelle de sortie d'autoroute;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;2;3;3;1;1;2;3;1;1;1;1;3;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;2;;;1;;1;110;1;1;12;4;1;NRP;2;4;1;incident
;Vou;;1;1;2;4;3;1;1;3;4;1;1;1;2;4;1;4;4;4;2;2;2;2;1;1;0.0;100.0;0;0;0;2;1;;;2;;1;50;1;1;12;4;2;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;1;2;4;3;1;1;4;4;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;1;3;;;1;;0;40;1;1;12;4;1;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;2;4;3;3;3;3;3;1;1;2;2;2;1;3;5;5;2;2;2;1;1;1;20.0;80.0;0;0;0;2;1;;;2;;0;60;1;1;12;4;1;NRP;2;2;3;incident
;Vou;;0;;;4;3;2;1;4;4;1;1;2;1;1;4;4;4;4;2;2;2;1;1;1;20.0;80.0;0;0;0;1;3;;;1;;0;50;1;1;12;3;1;NRP;2;3;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;incident
;Vou;;0;;;3;3;3;2;3;3;1;1;2;1;4;5;5;5;5;2;2;2;1;1;2;10.0;80.0;0;0;10;2;3;;;1;;0;40;1;1;12;3;1;NRP;2;2;1;incident
;Vou;;1;2;2;4;3;1;1;NSP;4;1;1;1;1;3;5;4;4;4;2;2;2;2;1;1;0.0;100.0;0;0;0;2;1;;;2;;0;50;1;1;12;3;2;NRP;2;2;3;incident
;Vou;;1;2;2;3;3;2;1;4;3;2;1;1;1;2;4;4;4;4;1;2;2;1;1;1;0.0;70.0;0;30;0;2;3;;;2;;0;35;1;1;12;4;5;NRP;2;1;2;incident
;Vou;;1;2;2;1;3;2;1;4;4;2;1;1;1;1;1;4;4;4;1;2;2;1;1;1;0.0;100.0;0;0;0;NSP;2;;;1;;0;105;1;1;12;3;1;NRP;2;2;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;2;3;3;2;1;3;4;3;1;1;1;1;4;4;4;4;2;2;2;1;1;1;10.0;90.0;0;0;0;1;2;;;1;;0;50;1;1;12;4;1;NRP;2;AUT|route proche de la ville;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Alo;;1;2;2;3;3;1;2;3;4;1;1;1;1;3;3;4;4;4;2;2;2;2;1;1;0.0;100.0;0;0;0;2;1;;;2;;0;60;0;1;12;3;1;NRP;3;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;2;4;3;1;1;4;4;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;NSP;1;;;2;;1;75;0;1;12;4;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;1;4;1;3;4;3;1;3;1;3;4;4;4;4;1;2;2;2;2;1;80.0;0.0;0;20;0;2;1;;;3;;0;60;1;1;12;4;3;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;3;1;1;3;3;3;1;1;1;4;3;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;2;;;1;;1;40;0;1;12;4;1;1;2;2;3;incident
;Vou;;1;2;2;4;3;1;1;4;4;1;1;1;1;1;3;4;4;4;2;2;2;2;1;1;0.0;100.0;0;0;0;1;2;;;2;;0;50;1;1;12;3;2;2;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;2;4;3;1;2;3;3;2;1;1;1;3;3;4;4;4;2;2;2;2;1;1;10.0;90.0;0;0;0;NSP;1;;;2;;0;95;1;1;12;4;3;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;incident
;Vou;;1;2;2;4;3;2;2;3;4;3;1;1;1;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;4;;;2;;0;25;0;1;11;4;1;NRP;2;1;3;incident
;Vou;;1;1;1;3;3;1;2;4;4;1;1;1;1;1;4;4;4;4;2;2;2;2;1;1;20.0;80.0;0;0;0;2;1;;;2;;1;100;0;1;12;3;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;2;3;3;1;1;4;4;3;1;1;1;1;4;4;4;4;2;2;2;1;1;1;15.0;85.0;0;0;0;2;1;;;2;;0;90;0;0;12;4;3;NRP;2;2;3;incident
;Vou;;1;2;2;3;3;1;1;4;4;1;1;1;1;1;5;5;5;5;2;2;2;1;1;1;0.0;100.0;0;0;0;NSP;4;;;2;;0;70;1;1;12;3;2;AUT|pas eu le temps de réagir , tout c'est passé très vite dans un espace restreint;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;3;1;1;3;3;1;1;1;1;4;1;4;4;4;1;2;2;1;1;1;0.0;0.0;0;100;0;2;1;;;3;;0;60;0;0;12;3;3;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;1;NSP;3;3;1;1;3;3;1;1;1;1;2;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;3;;;1;;0;40;1;1;12;4;3;AUT|conscience du danger et nécessité de réaction rapide;2;4;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;2;3;3;1;1;4;3;1;1;1;2;1;4;4;4;4;2;2;2;1;1;1;10.0;90.0;0;0;0;1;4;;;1;;0;30;1;1;12;4;2;NRP;2;2;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;2;3;3;1;2;4;4;2;1;1;1;5;5;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;2;;;1;;0;50;0;0;10;4;2;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Alo;;1;2;2;4;3;2;1;4;4;1;1;1;1;3;3;4;4;4;2;2;2;1;1;1;10.0;90.0;0;0;0;2;4;;;1;;0;60;1;1;12;4;3;2;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;3;2;1;4;4;2;1;1;1;3;4;4;4;4;2;2;2;2;1;1;10.0;90.0;0;0;0;NSP;2;;;2;;0;50;1;1;12;4;1;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;4;3;2;1;3;4;4;1;1;1;2;2;4;4;4;2;2;2;1;1;1;10.0;90.0;0;0;0;2;3;;;2;;0;40;1;1;11;3;1;3;2;4;2;incident
;Vou;;1;2;2;3;3;1;1;3;3;3;1;1;2;1;1;4;4;4;2;2;2;1;1;1;10.0;90.0;0;0;0;2;2;;;2;;0;50;1;1;12;1;15;1;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;Vou;;1;2;2;4;3;1;1;4;4;1;1;1;1;1;4;4;4;4;2;2;2;1;1;1;2.0;98.0;0;0;0;2;2;;;2;;0;30;0;1;12;4;2;NRP;2;1;3;incident
;Vou;;1;2;2;3;3;3;1;4;4;2;1;1;1;3;5;5;5;5;2;2;2;1;1;1;0.0;100.0;0;0;0;2;3;;;1;;0;60;0;1;12;4;3;NRP;2;4;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;2;3;3;2;1;3;4;3;1;2;1;1;3;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;AUT|bloqué dans la rue à ma droite mais fluide sinon;;;2;;0;45;1;1;12;3;1;NRP;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;1;3;3;3;1;2;3;1;1;2;2;1;4;2;4;4;2;2;2;1;1;2;35.0;50.0;0;0;15;NSP;3;;;1;;0;70;1;1;12;4;1;NRP;2;4;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;NSP;2;3;3;2;2;3;3;NSP;1;1;2;1;5;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;NSP;2;;;1;;0;90;1;2;12;4;1;NRP;2;4;1;incident
;Vou;;1;1;1;4;3;1;1;2;4;2;1;3;1;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;3;;;1;;0;50;0;2;12;4;1;NRP;2;3;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;incident
;Vou;;0;;;4;3;1;1;4;4;2;1;1;1;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;1;3;;;2;;0;70;1;1;12;4;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;3;1;1;3;4;2;1;1;1;3;3;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;NSP;1;;;2;;0;90;1;1;12;4;2;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;2;3;3;3;4;3;4;3;2;2;2;1;3;4;4;4;1;2;2;1;1;1;0.0;80.0;0;20;0;2;1;;;1;;0;100;0;0;12;4;1;NRP;2;2;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;1;1;4;3;1;1;3;4;2;1;1;1;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;2;;;2;;0;90;1;1;12;2;1;NRP;2;4;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;incident
;Vou;;1;2;2;3;3;1;1;4;4;2;1;1;1;1;4;4;4;4;2;2;2;1;1;1;50.0;50.0;0;0;0;2;1;;;1;;0;40;0;0;12;4;1;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;1;2;4;3;2;2;3;3;NSP;1;1;1;1;4;4;4;4;2;2;2;1;1;1;20.0;80.0;0;0;0;NSP;3;;;1;;0;110;1;1;12;4;1;NRP;2;3;1;incident
;Alo;;0;;;4;3;2;1;4;3;3;1;1;1;5;5;5;5;5;1;2;2;1;1;1;0.0;100.0;0;0;0;NSP;1;;;2;;0;45;1;1;12;4;1;1;2;1;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Alo;;0;;;4;3;1;1;3;3;1;1;1;1;5;5;5;5;5;2;2;2;1;1;1;20.0;80.0;0;0;0;2;3;;;1;;0;30;0;1;12;4;1;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Alo;;1;2;2;4;3;3;1;3;4;1;1;2;2;1;4;4;4;4;1;2;2;1;3;2;20.0;75.0;0;0;5;NSP;3;;;1;;0;30;0;0;12;3;2;NRP;2;1;1;incident
;Vou;;0;;;4;1;1;4;4;4;3;1;1;1;4;3;4;4;4;2;2;2;1;1;1;100.0;0.0;0;0;0;NSP;2;;;3;;0;50;1;1;12;4;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;0;;;3;3;NSP;1;3;4;2;1;1;2;1;3;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;3;;;1;;0;60;1;1;12;4;2;NRP;2;4;3;incident
;Vou;;1;2;2;4;3;1;4;4;4;1;1;1;1;1;1;4;4;4;2;2;2;2;1;2;0.0;100.0;0;0;0;2;2;;;1;;0;85;1;1;12;4;2;NRP;2;4;1;incident
;NRP;;1;2;2;4;3;2;1;3;4;2;1;1;2;5;5;5;5;5;2;2;2;1;1;1;0.0;100.0;0;0;0;2;2;;;1;;0;40;1;1;0;3;2;NRP;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;1;2;4;3;1;3;3;3;1;1;1;3;4;4;1;2;4;2;2;2;1;1;1;30.0;70.0;0;0;0;2;4;;;1;;0;30;0;0;12;3;2;AUT|j'ai été surpris par la manoeuvre. Je n'avais pas pensé qu'un vehicule souhaiterait faire un demi tour;2;1;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;2;4;3;2;2;4;4;2;1;1;2;4;3;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;1;;;1;;0;40;1;0;12;4;1;NRP;2;1;1;incident
;Vou;;1;2;2;3;1;4;3;4;4;3;1;3;2;4;4;2;4;2;2;2;2;1;1;2;30.0;50.0;0;0;20;2;3;;;1;;0;50;1;0;12;2;1;NRP;2;2;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;2;3;3;2;2;3;4;1;1;2;2;5;5;5;5;5;2;2;2;1;1;2;30.0;60.0;0;0;10;2;3;;;1;;0;50;0;1;12;4;2;NRP;2;4;1;incident
;Vou;;1;2;2;3;3;2;1;3;4;3;1;2;2;1;4;1;4;1;2;2;2;1;1;1;5.0;95.0;0;0;0;2;1;;;1;;0;50;1;1;12;3;2;AUT|J'étais en colère !;2;1;1;incident
;Vou;;1;NSP;NSP;3;1;NSP;3;4;3;3;2;1;2;5;5;4;4;4;2;2;2;1;1;1;30.0;70.0;0;0;0;2;2;;;1;;0;90;0;2;9;1;4;2;2;4;1;incident
;Vou;;1;2;2;3;3;1;1;3;3;2;1;1;2;1;4;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;1;;;1;;0;30;0;1;12;4;3;NRP;2;2;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;Vou;;1;2;2;4;1;1;1;4;4;3;1;1;1;4;1;4;4;4;1;2;2;2;1;1;20.0;80.0;0;0;0;2;1;;;2;;0;110;1;1;12;4;1;NRP;2;2;3;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;incident
;Vou;;0;;;4;3;1;1;4;4;1;1;1;1;4;3;4;4;4;2;2;2;1;1;1;0.0;100.0;0;0;0;2;3;;;1;;0;85;1;1;12;4;15;1;2;3;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;incident
;Vou;;1;2;2;4;3;1;1;4;4;4;1;1;1;3;3;4;4;4;2;2;2;1;1;1;5.0;95.0;0;0;0;2;2;;;2;;1;70;1;1;12;4;1;NRP;2;AUT|en sortie de ville;3;incident
;Vou;;0;;;3;3;NSP;NSP;4;4;4;3;1;NSP;2;1;4;4;4;2;2;2;1;3;2;0.0;100.0;0;0;0;2;1;;;1;;0;100;1;0;12;2;3;NRP;2;2;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;incident
;Vou;;1;2;2;4;3;2;2;2;4;1;1;2;2;1;5;5;5;4;2;2;2;1;1;1;20.0;80.0;0;0;0;1;3;;;1;;0;60;1;2;10;4;2;NRP;2;4;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;incident
;Vou;;1;2;2;4;3;3;2;4;4;3;1;2;2;2;4;4;4;4;2;2;2;1;1;1;10.0;90.0;0;0;0;NSP;3;;;1;;0;55;0;0;12;3;1;2;2;3;1;incident
;NRP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;incident
